MCoV-17157	20.04
MCoV-17022	20.45
MCoV-17109	20.55
MCoV-16986	21
MCoV-17144	21.57
MCoV-17097	21.66
MCoV-17152	21.88
MCoV-17076	22.19
MCoV-17054	22.36
MCoV-17106	22.96
MCoV-17046	22.97
MCoV-17120	23.25
MCoV-17164	23.55
MCoV-17040	23.63
MCoV-17064	23.8
MCoV-17052	23.82
MCoV-16988	23.97
MCoV-17005	24.27
MCoV-17035	25.08
MCoV-17034	26.49
MCoV-17077	26.52
MCoV-17143	26.72
MCoV-17141	27.3
MCoV-17006	27.47
MCoV-17039	27.81
MCoV-17051	29.32
MCoV-17028	30.33
MCoV-17169	32.23
MCoV-17072	32.57
MCoV-17085	33.22
MCoV-17115	33.31
MCoV-17063	34.4
MCoV-17010	34.55
MCoV-16990	34.88
MCoV-17042	35.2
MCoV-17166	36.19
MCoV-17098	36.42
MCoV-17130	36.67
MCoV-17151	37.84
MCoV-17168	38.32
MCoV-17110	39.54
MCoV-17163	40.99
MCoV-43407	16.18
MCoV-49495	16.34
MCoV-49515	16.4
MCoV-43419	16.47
MCoV-43359	16.89
MCoV-43279	17.38
MCoV-49463	17.4
MCoV-49483	17.45
MCoV-43397	18.57
MCoV-49471	18.75
MCoV-49562	18.76
MCoV-49558	18.94
MCoV-43269	19.02
MCoV-43329	19.63
MCoV-49647	20.58
MCoV-49522	20.81
MCoV-43382	20.93
MCoV-43187	21.37
MCoV-43267	21.71
MCoV-43342	21.76
MCoV-43273	22.29
MCoV-43334	22.35
MCoV-49535	22.37
MCoV-43353	23.32
MCoV-43395	23.36
MCoV-49513	23.95
MCoV-43176	24.07
MCoV-43203	24.23
MCoV-43389	24.38
MCoV-43287	24.72
MCoV-43252	24.81
MCoV-43405	25.5
MCoV-49608	26.08
MCoV-43434	26.27
MCoV-43312	26.57
MCoV-43212	26.61
MCoV-42482	26.79
MCoV-49523	27.14
MCoV-43216	27.15
MCoV-43255	27.25
MCoV-49508	27.28
MCoV-43282	28.04
MCoV-49456	28.16
MCoV-49479	29.09
MCoV-43377	29.43
MCoV-49487	29.43
MCoV-43332	29.49
MCoV-49480	29.83
MCoV-43604	30.04
MCoV-42470	30.19
MCoV-49514	30.51
MCoV-43383	30.62
MCoV-49459	30.91
MCoV-43370	30.99
MCoV-43299	31.06
MCoV-17066	31.16
MCoV-49551	31.36
